,형태소,품사,등장횟수,동일형태소
19302,유익하고,Adjective,1,0
19303,껍니,Noun,1,0
19304,오예,Noun,2,0
19305,듣고싶고,Verb,1,0
19306,나네,Verb,3,0
19307,밀려온,Verb,1,0
19308,들어간것처럼,Verb,1,0
19309,들뜨고,Adjective,1,0
19310,틀던,Verb,1,0
19311,남아줘,Verb,1,0
19312,깔릴,Verb,1,0
19313,짓고있지,Verb,1,0
19314,영등포,Noun,1,0
19315,노렸으나,Verb,1,0
19316,갑어브,Noun,1,0
19317,갑인,Noun,1,0
19318,널도,Verb,1,0
19319,했었던,Verb,2,0
19320,펼쳐지는건,Verb,1,0
19321,춤추는게,Verb,1,0
19322,찍었어요,Verb,1,0
19323,좋아다,Adjective,1,0
19324,좋아하며,Adjective,1,0
19325,개띱존잼,Noun,1,0
19326,미수,Noun,1,0
19327,나와주면,Verb,1,0
19328,해주세오,Verb,1,0
19329,벅차도,Adjective,1,0
19330,미안해진다,Adjective,1,0
19331,좋은대,Adjective,1,0
19332,사도,Noun,1,0
19333,못함,Noun,1,0
19334,어려움,Noun,1,0
19335,재미있더라구요,Adjective,1,0
19336,한간,Noun,1,0
19337,남다른,Adjective,1,0
19338,맡은듯,Verb,1,0
19339,좋아하신,Adjective,1,0
19340,사려구요,Verb,1,0
19341,죽기전에,Verb,3,0
19342,조화로운,Adjective,1,0
19343,한눈팔,Verb,1,0
19344,치고싶더라,Verb,1,0
19345,이쁜건,Adjective,2,0
19346,부족해요,Adjective,1,0
19347,주고싶을,Verb,1,0
19348,듣고싶어요,Verb,1,0
19349,보냈답니다,Verb,1,0
19350,움재밋음,Noun,1,0
19351,예쁘며,Adjective,1,0
19352,미첬다,Noun,1,0
19353,울고싶다,Verb,1,0
19354,다녀와서도,Verb,1,0
19355,야한다길래,Adjective,1,0
19356,반하지,Adjective,1,0
19357,수천,Modifier,1,0
19358,다섯,Noun,2,1
19359,패배,Noun,1,0
19360,자임,Noun,4,0
19361,딸기,Noun,1,0
19362,포도,Noun,1,0
19363,키키,Noun,1,0
19364,좋으,Adjective,1,0
19365,예쁘다는,Adjective,1,0
19366,던것,Noun,1,0
19367,돋보여요,Verb,1,0
19368,농담,Noun,2,0
19369,행복해지세요,Adjective,1,0
19370,이랬다,Adjective,1,0
19371,저랬다,Adjective,1,0
19372,즐김,Verb,1,0
19373,스럽습니다,Adjective,1,0
19374,압니,Noun,1,0
19375,물모,Noun,1,0
19376,콜라보,Noun,3,0
19377,탄도,Noun,1,0
19378,빈틈,Noun,2,0
19379,화려했지만,Adjective,4,0
19380,숨길수,Verb,1,0
19381,닿았다,Verb,1,0
19382,살수있을지언정,Verb,1,0
19383,프린세스,Noun,1,0
19384,페뷸러스,Noun,1,0
19385,기네,Noun,1,0
19386,안됩니다,Adjective,6,0
19387,보구싶다용,Verb,1,0
19388,소의,Noun,1,0
19389,두,Modifier,4,1
19390,보고온지는,Verb,1,0
19391,오래되었지만,Adjective,1,0
19392,거렸,Noun,1,0
19393,는데도,Verb,1,0
19394,ㅂㄷㅂㄷ,KoreanParticle,2,0
19395,대별,Noun,1,0
19396,가물,Noun,1,0
19397,가물한데,Verb,1,0
19398,ㅤㅆㅟㅅ,Noun,1,0
19399,천,Suffix,1,1
19400,할ㅤㄸㅒㅤ,Noun,2,0
19401,돌아가있었다,Verb,1,0
19402,보도싶고,Verb,1,0
19403,않어용,Verb,1,0
19404,기갑,Noun,1,0
19405,억울할,Adjective,1,0
19406,재밌구만,Adjective,1,0
19407,하셨어여,Verb,1,0
19408,만나던,Verb,2,0
19409,세뇌,Noun,1,0
19410,만났습니다,Verb,1,0
19411,끼쳤는지,Verb,1,0
19412,꿀잼꿀잼,Noun,1,0
19413,태생,Noun,2,0
19414,개미,Noun,1,0
19415,친영,Noun,1,0
19416,늘어날,Verb,1,0
19417,보십셔,Verb,1,0
19418,보여줘야,Verb,1,0
19419,가진것처럼,Verb,1,0
19420,해야해,Verb,1,0
19421,신나다,Adjective,1,0
19422,흥이납니다,Verb,1,0
19423,찍었어야,Verb,1,0
19424,가고싶게,Verb,1,0
19425,더잘,Adjective,1,0
19426,따뜻해,Adjective,1,0
19427,없을텐데,Adjective,1,0
19428,프ㅤㄹㅢㄴ스,Noun,1,0
19429,알ㅤㄹㅢㅤ,Noun,1,0
19430,뻬뷸러스,Noun,1,0
19431,땔램들,Noun,1,0
19432,로봄,Noun,1,0
19433,느껴져,Verb,2,0
19434,자평,Noun,1,0
19435,자증,Noun,1,0
19436,20회,Number,216,0
19437,차쯤,Foreign,1,0
19438,크다고,Verb,1,0
19439,같은것도,Adjective,1,0
19440,쓰라니까,Verb,1,0
19441,씁니다만,Verb,1,0
19442,굿굿굿굿ㅤㄱㅠㅅ,Noun,1,0
19443,아리아,Noun,1,0
19444,젤예,Noun,1,0
19445,몽실몽실,Noun,1,0
19446,톱니바퀴,Noun,1,0
19447,맞,Verb,4,0
19448,물려,Verb,1,0
19449,기억남는,Verb,1,0
19450,이디,Verb,1,0
19451,초초초,Noun,1,0
19452,맘에듬,Noun,1,0
19453,젤맘에듬,Noun,1,0
19454,힙했던,Noun,1,0
19455,들어줬음,Verb,1,0
19456,살아있음,Verb,1,0
19457,배기겠는,Verb,1,0
19458,Wild,Alpha,2,0
19459,West,Alpha,1,0
19460,아른,Noun,1,0
19461,거린건,Noun,1,0
19462,완벽했기에,Adjective,1,0
19463,이루어,Verb,1,0
19464,준듯,Verb,1,0
19465,갖고싶었,Verb,1,0
19466,출진,Noun,1,0
19467,갑갑갑,Noun,1,0
19468,살아나는것,Verb,1,0
19469,들어와서,Foreign,1,1
19470,보여주,Verb,1,0
19471,ㅤㅇㅓㅎ습니,Noun,1,0
19472,빠져들수,Verb,1,0
19473,유익했습니다,Adjective,1,0
19474,않은건,Verb,1,0
19475,즐거워져요,Adjective,1,0
19476,같았어,Adjective,1,0
19477,앞날,Noun,1,0
19478,aIi,Alpha,1,0
19479,찰,Noun,1,0
19480,살아있길,Verb,1,0
19481,맑아진,Adjective,1,0
19482,팍팍한,Adjective,2,0
19483,알고있는데,Verb,1,0
19484,태도,Noun,1,0
19485,유성,Noun,1,0
19486,품게하는,Verb,1,0
19487,살려주셔서,Verb,1,0
19488,미안하다고,Adjective,1,0
19489,ㅤㅇㅙㄹ캐재밋,Noun,1,0
19490,사로잡고,Verb,1,0
19491,들어와있는,Verb,1,0
19492,빠지만,Verb,1,0
19493,아닌지,Adjective,2,0
19494,취업,Noun,1,0
19495,남을꺼,Verb,1,0
19496,쾅쾅,Adverb,1,0
19497,이상하더라,Adjective,1,0
19498,차음,Verb,1,0
19499,해보이긴,Verb,1,0
19500,스치듯,Verb,1,0
19501,좋더군요,Adjective,1,0
19502,있것,Adjective,1,0
19503,서서,Noun,1,0
19504,찾다가,Verb,1,0
19505,똑같아요,Adjective,1,0
19506,엄청나시네요,Adjective,1,0
19507,찾아오려,Verb,1,0
19508,기대이하셨던,Verb,1,0
19509,모르면서,Verb,2,0
19510,해지듯이,Verb,1,0
19511,미었어,Adjective,1,0
19512,생각나지,Verb,1,0
19513,많다만,Adjective,1,0
19514,볼것만,Verb,1,0
19515,그려서,Verb,1,0
19516,담요,Noun,1,0
19517,신선했으며,Adjective,1,0
19518,신비한세계가,Adjective,1,0
19519,1/10,Number,1,0
19520,따라감,Verb,3,0
19521,미치고,Adjective,2,0
19522,가볼께아니야,Verb,1,0
19523,괜찮았으나,Adjective,1,0
19524,완점,Noun,1,0
19525,사는데,Verb,1,0
19526,김포공항,Noun,1,0
19527,들었어도,Verb,1,0
19528,신선하네요,Adjective,1,0
19529,재미있을거라곤,Adjective,1,0
19530,잼나여,Verb,1,0
19531,참으면서,Verb,1,0
19532,돋보여서,Verb,2,0
19533,묻히는거,Verb,1,0
19534,보고싶어지네요,Verb,1,0
19535,부은,Adjective,1,0
19536,망함,Adjective,1,0
19537,워리어,Noun,1,0
19538,먹었다고,Verb,2,0
19539,흘리는,Verb,1,0
19540,까는지,Verb,1,0
19541,저따위,Noun,1,0
19542,배우였으면,Verb,2,0
19543,껄,Noun,2,0
19544,얌생,Noun,1,0
19545,하더라도,Verb,1,0
19546,하려구요,Verb,1,0
19547,명백히,Adjective,1,0
19548,노린것으로,Verb,1,0
19549,오글오글,Adverb,1,0
19550,즐거웠다하지만,Adjective,1,0
19551,아쉽다는게,Adjective,1,0
19552,텔링,Noun,1,0
19553,채워주었다,Verb,1,0
19554,프린쌀리,Noun,1,0
19555,존내,Noun,2,0
19556,띄네,Verb,1,0
19557,살았음,Verb,1,0
19558,빠져들더라,Verb,1,0
19559,쟈밌고,Noun,1,0
19560,사이,Modifier,1,1
19561,다임,Noun,1,0
19562,쩌는건,Noun,1,0
19563,버렸어,Verb,1,0
19564,산데,Verb,1,0
19565,특선,Noun,1,0
19566,해준다면,Verb,2,0
19567,앉아있다가도,Verb,1,0
19568,보여주고싶었던,Verb,1,0
19569,부족했다,Adjective,1,0
19570,없을껄,Noun,1,0
19571,든든한,Adjective,1,0
19572,애완견,Noun,1,0
19573,아연,Noun,1,0
19574,다그,Noun,3,0
19575,알아요,Verb,1,0
19576,않보다,Verb,1,0
19577,안질려여,Verb,1,0
19578,재밌있어용,Adjective,1,0
19579,고맙다요,Adjective,1,0
19580,주이소,Verb,1,0
19581,재밌습니까,Adjective,1,0
19582,신났요,Adjective,1,0
19583,얻기,Verb,1,0
19584,건물,Noun,2,0
19585,꿀쟘,Noun,1,0
19586,낳어요,Verb,1,0
19587,接,Foreign,1,0
19588,好的好方法郭德,Foreign,1,0
19589,느슨한,Adjective,1,0
19590,그럴듯하게,Adjective,1,0
19591,1250만,Number,1,0
19592,올라오는,Verb,2,0
19593,지니오,Verb,1,0
19594,본점,Noun,1,0
19595,뽑는,Verb,2,0
19596,만들어주신,Verb,1,0
19597,신나는게,Adjective,1,0
19598,잇다,Verb,1,0
19599,ㅤㅁㅕㅈ번,Noun,1,0
19600,남길것이다,Verb,1,0
19601,↗,Foreign,1,0
19602,뽀디엑스,Noun,1,0
19603,한자,Noun,1,0
19604,빤듯,Verb,1,0
19605,어떡하지,Adjective,1,0
19606,캐드,Noun,1,0
19607,동의,Noun,3,0
19608,간간이,Noun,1,0
19609,조으네,Adjective,1,0
19610,무서웠으면,Adjective,1,0
19611,기다리게,Verb,1,0
19612,봐야겠서요,Verb,1,0
19613,득템,Noun,1,0
19614,귀엽냐,Adjective,1,0
19615,더재밋다,Noun,1,0
19616,잼다,Verb,1,0
19617,도크,Noun,2,0
19618,넘는지,Verb,2,0
19619,멋지내요,Adjective,1,0
19620,재미있었는데,Adjective,3,0
19621,놀랍네요,Verb,2,0
19622,시킬수있는,Verb,1,0
19623,없진,Adjective,2,0
19624,갈나고,Verb,1,0
19625,불릴,Verb,1,0
19626,만만찮,Noun,1,0
19627,떨어진,Verb,5,0
19628,들께도,Verb,1,0
19629,국가수,Noun,1,0
19630,능력쩌,Noun,1,0
19631,오우오우오우오우오우,Verb,1,0
19632,울거라고는,Verb,1,0
19633,보셨겠죠,Verb,1,0
19634,샤이닝,Noun,1,0
19635,쉬머링,Noun,1,0
19636,스플랜디드,Noun,1,0
19637,되돌리며,Verb,1,0
19638,써놨다냐,Verb,1,0
19639,지굼,Noun,1,0
19640,걔,Modifier,1,0
19641,올라오고,Verb,1,0
19642,짜릿했다,Adjective,1,0
19643,만드냐,Verb,2,0
19644,넘었는지,Verb,1,0
19645,알수있었음,Verb,1,0
19646,않았어용,Verb,1,0
19647,좋아아,Adjective,1,0
19648,나유,Noun,1,0
19649,화재,Noun,3,0
19650,보였어요,Verb,3,0
19651,쪄서,Verb,1,0
19652,잡아낼,Verb,1,0
19653,스민이라고,Verb,1,0
19654,훔치고,Verb,4,0
19655,할수있을거,Verb,2,0
19656,특급,Noun,1,0
19657,ㅇㅎ,KoreanParticle,2,0
19658,꺼리가,Verb,1,0
19659,나때,Noun,1,0
19660,예쁜게,Adjective,2,0
19661,만드는거고,Verb,1,0
19662,하는거고,Verb,1,0
19663,레쉬,Noun,1,0
19664,비추는거,Verb,1,0
19665,들어오세요,Verb,1,0
19666,하고가지는,Verb,1,0
19667,주바,Noun,1,0
19668,똥론,Noun,1,0
19669,죄다,Adverb,5,0
19670,딴에는,Verb,1,0
19671,보였나보다,Verb,1,0
19672,없냐,Adjective,2,0
19673,넘었다길래,Verb,1,0
19674,안떨어지는,Verb,1,0
19675,아름답고도,Adjective,1,0
19676,적다,Verb,1,0
19677,너무했네요,Adjective,1,0
19678,끝난거지,Verb,1,0
19679,로고,Noun,3,0
19680,듣고도,Verb,1,0
19681,나마,Noun,1,0
19682,밈미,Noun,1,0
19683,고올시다,Adjective,1,0
19684,차로,Foreign,1,1
19685,보든,Verb,1,0
19686,쁘륀쓰,Noun,1,0
19687,알뤼,Noun,1,0
19688,없었는지,Adjective,1,0
19689,좋아하지는,Adjective,1,0
19690,웃느라고,Verb,1,0
19691,아프네요,Adjective,1,0
19692,쉽네요,Verb,1,0
19693,행복해지던,Adjective,1,0
19694,충분함,Adjective,1,0
19695,가능할꺼,Adjective,1,0
19696,나오기전,Verb,1,0
19697,나뉘는거,Verb,1,0
19698,막혔습니다,Verb,1,0
19699,찍은거,Verb,1,0
19700,들리는거,Verb,1,0
19701,봤는디,Verb,2,0
19702,이라는데,Verb,1,0
19703,계석,Noun,1,0
19704,있냐,Adjective,2,0
19705,ㅤㅂㅚㅆ는데도,Verb,1,0
19706,이상하게도,Adjective,1,0
19707,재미있을까,Adjective,1,0
19708,호기심,Noun,2,0
19709,구도,Noun,2,0
19710,짜여져,Verb,1,0
19711,좋지도,Adjective,1,0
19712,나쁘지도,Adjective,1,0
19713,알맹이,Noun,3,0
19714,뗀,Verb,2,0
19715,찾아봐야겠당,Verb,1,0
19716,따라가는데,Verb,1,0
19717,내려지기,Verb,1,0
19718,발작,Noun,1,0
19719,재미있었지만,Adjective,5,0
19720,가자나,Verb,1,0
19721,죽었을,Verb,1,0
19722,소소한것,Adjective,1,0
19723,잡고가는데,Verb,1,0
19724,오글거려서,Verb,3,0
19725,느껴지지가,Verb,1,0
19726,여기있나,Verb,1,0
19727,지니였네,Verb,1,0
19728,보자는거,Verb,1,0
19729,부렸는데,Verb,1,0
19730,다행히,Adjective,1,0
19731,받았네,Verb,1,0
19732,떠들든,Verb,1,0
19733,할거만,Verb,1,0
19734,장년,Noun,1,0
19735,오게하는,Verb,1,0
19736,간전,Noun,1,0
19737,해온거를,Verb,1,0
19738,행복해졌어,Adjective,1,0
19739,돼서도,Verb,1,0
19740,짤뻔,Noun,1,0
19741,날것,Verb,1,0
19742,타는듯,Verb,1,0
19743,나오구,Verb,1,0
19744,춤추면,Verb,1,0
19745,춰요,Verb,1,0
19746,그리기,Noun,2,0
19747,오소소,Adverb,1,0
19748,착해,Adjective,1,0
19749,앗다,Verb,2,0
19750,에놀,Noun,1,0
19751,막바지,Noun,2,0
19752,할지도,Verb,1,0
19753,지쟈스,Noun,1,0
19754,욕먹이는,Verb,1,0
19755,짓은,Verb,1,0
19756,말았어야,Verb,2,0
19757,짓이죠,Verb,1,0
19758,오케스트라,Noun,1,0
19759,피아노,Noun,2,0
19760,기타,Noun,2,0
19761,유치해,Adjective,2,0
19762,어울린것,Verb,1,0
19763,바네사,Noun,1,0
19764,허진,Noun,1,0
19765,어울렸을듯,Verb,1,0
19766,청아한,Adjective,1,0
19767,newworld,Alpha,1,0
19768,느꼈음,Verb,1,0
19769,거슬리는건,Verb,2,0
19770,가문,Noun,1,0
19771,진부함,Adjective,1,0
19772,광명,Noun,1,0
19773,롯시,Noun,1,0
19774,길어,Adjective,1,0
19775,거슬렸다,Verb,1,0
19776,타깃,Noun,1,0
19777,낮았는지,Adjective,1,0
19778,최대,Noun,7,0
19779,급격하게,Adjective,1,0
19780,밀도,Noun,1,0
19781,ㅤㅂㅘㅅ다해,Noun,1,0
19782,재미없냐,Adjective,1,0
19783,레파,Noun,1,0
19784,토리,Noun,2,0
19785,해ㅤㅂㅘㅅ,Noun,1,0
19786,무식한것,Adjective,1,0
19787,울고있었음,Verb,1,0
19788,싫다던,Adjective,1,0
19789,열광,Noun,1,0
19790,적인건,Verb,2,0
19791,냐,Noun,1,0
19792,하는것도,Verb,1,0
19793,뻔하디,Adjective,5,0
19794,테츠,Noun,1,0
19795,느꼇,Noun,1,0
19796,한수였다고,Verb,1,0
19797,어른아이를,Verb,1,0
19798,뛰며,Verb,1,0
19799,죠아,Noun,1,0
19800,놓쳤으면,Verb,1,0
19801,짤떡,Noun,1,0
19802,땔수없,Noun,1,0
19803,성공한듯,Adjective,1,0
19804,찍히,Verb,1,0
19805,미칠,Adjective,1,0
19806,박원숭,Noun,1,0
19807,잘하더라,Verb,1,0
19808,서울,Noun,2,0
19809,버렸으면서,Verb,1,0
19810,기대했던것만큼,Adjective,1,0
19811,망했어,Adjective,1,0
19812,찍은거야,Verb,1,0
19813,라지,Noun,2,0
19814,뛰어다니고,Verb,1,0
19815,조용히하라고,Adjective,1,0
19816,알아듣노,Verb,1,0
19817,뭐라하지도,Verb,1,0
19818,발광,Noun,1,0
19819,돌아왔을,Verb,1,0
19820,해달라,Verb,2,0
19821,뛰어넘다,Verb,1,0
19822,입니다다시,Adjective,2,0
19823,연식,Noun,1,0
19824,뛰어넘진,Verb,1,0
19825,이길수,Verb,1,0
19826,치다가,Verb,1,0
19827,대륙,Noun,1,0
19828,만날,Noun,1,0
19829,병원,Noun,1,0
19830,갔더니,Verb,2,0
19831,상사병,Noun,1,0
19832,고쳐줘,Verb,1,0
19833,만나줘,Verb,1,0
19834,깡,Noun,1,0
19835,배고프고,Adjective,1,0
19836,경제,Noun,3,0
19837,된나라면,Verb,1,0
19838,망할듯,Adjective,1,0
19839,완결,Noun,1,0
19840,남자아이가,Verb,1,0
19841,버무려,Noun,1,0
19842,코르셋,Noun,1,0
19843,여실히,Noun,1,0
19844,어지간하면,Adjective,2,0
19845,화병,Noun,1,0
19846,로튼,Noun,3,0
19847,59%,Number,1,0
19848,...,Foreign,1,0
19849,실패한듯,Adjective,1,0
19850,집사,Noun,1,0
19851,했기에,Verb,2,0
19852,맞던게,Verb,1,0
19853,이중인격,Noun,1,0
19854,Aladdin,Alpha,3,0
19855,funny,Alpha,1,0
19856,더해,Adjective,1,0
19857,만든건,Verb,3,0
19858,멋졌,Adjective,1,0
19859,그만한게,Adjective,1,0
19860,깨졌어요,Verb,1,0
19861,하셨는데,Verb,1,0
19862,안되다,Adjective,1,0
19863,해주셨지만,Verb,1,0
19864,따라가기,Verb,2,0
19865,어색할,Adjective,3,0
19866,넘실넘실,Adverb,1,0
19867,화려하게만,Adjective,1,0
19868,얼렁뚱땅,Noun,11,0
19869,맞는지,Verb,3,0
19870,의심스러울,Adjective,1,0
19871,조악한,Adjective,1,0
19872,거슬릴,Verb,1,0
19873,어색했다,Adjective,1,0
19874,너무한듯,Adjective,1,0
19875,진부한이야,Adjective,1,0
19876,불편했다,Adjective,1,0
19877,이러냐,Verb,1,0
19878,묻어서,Verb,1,0
19879,거북함,Adjective,1,0
19880,개정,Noun,2,0
19881,화려하긴,Adjective,2,0
19882,어린이날,Noun,1,0
19883,늘어져서,Verb,2,0
19884,되려는지,Verb,1,0
19885,죄송하지만,Adjective,1,0
19886,재미있으시다는,Adjective,1,0
19887,화려한것,Adjective,1,0
19888,망하고,Adjective,1,0
19889,다르다니,Adjective,1,0
19890,ㅤㅆㅓㅅ,Noun,2,0
19891,더라면,Noun,1,0
19892,허전하네,Adjective,1,0
19893,걸크쩌,Noun,1,0
19894,장느,Noun,1,0
19895,드거,Noun,1,0
19896,훌륭해,Adjective,1,0
19897,필요합니까,Adjective,1,0
19898,하는것이다,Verb,1,0
19899,만족스러운듯,Adjective,1,0
19900,썼음,Verb,2,0
19901,사라,Noun,1,0
19902,다가가긴,Verb,1,0
19903,에ㅤㅎㅛㅎ,Noun,1,0
19904,넘었다고,Verb,1,0
19905,생각나던데,Verb,1,0
19906,재밌으려다가도,Adjective,1,0
19907,하다지만,Verb,1,0
19908,되긴,Verb,1,0
19909,봐주고,Verb,1,0
19910,과대,Noun,9,0
19911,넣었어야,Verb,1,0
19912,이상함,Adjective,2,0
19913,계급,Noun,5,0
19914,낸다는,Verb,1,0
19915,였어야,Verb,1,0
19916,부족했음,Adjective,2,0
19917,칠하는,Adjective,1,0
19918,좋아하는지,Adjective,2,0
19919,돼있었던거구나,Verb,1,0
19920,받았서,Verb,1,0
19921,빌지,Verb,1,0
19922,나타나면,Verb,1,0
19923,바뀌니,Verb,1,0
19924,알고도,Verb,1,0
19925,영락,Noun,1,0
19926,엇구,Noun,1,0
19927,맞았지만,Verb,1,0
19928,재밌구나,Adjective,1,0
19929,싶었을까,Verb,1,0
19930,데코,Noun,1,0
19931,평범했다고,Adjective,1,0
19932,진부하다고,Adjective,1,0
19933,있겠습니다,Adjective,1,0
19934,말초신경,Noun,1,0
19935,걸지도,Verb,1,0
19936,음산한,Adjective,1,0
19937,끈히,Verb,1,0
19938,받을만,Verb,1,0
19939,공장,Noun,1,0
19940,비디오테잎,Noun,3,0
19941,됐던거,Verb,2,0
19942,담으려고,Verb,1,0
19943,어색하게,Adjective,1,0
19944,무서워요,Adjective,1,0
19945,컸어요,Verb,1,0
19946,바뀌어,Verb,1,0
19947,계쏙,Noun,1,0
19948,안아서,Verb,1,0
19949,스피츨레스,Noun,1,0
19950,좋아지만,Verb,1,0
19951,아니였으나,Adjective,1,0
19952,느낌이있어서,Verb,2,0
19953,덜하긴하지만,Adjective,1,0
19954,합니담,Verb,1,0
19955,지니아니였음,Verb,1,0
19956,산만했을것,Adjective,1,0
19957,MSG,Alpha,1,0
19958,보고싶었소,Verb,1,0
19959,센용,Verb,1,0
19960,문지르냐,Verb,1,0
19961,답답해,Adjective,1,0
19962,이끌었지만,Verb,1,0
19963,얕게,Adjective,1,0
19964,오마쥬,Noun,2,0
19965,어린나이에,Verb,1,0
19966,불러일으킨다,Verb,1,0
19967,줌마,Noun,1,0
19968,렵다,Noun,1,0
19969,딱임,Adjective,1,0
19970,힘껏,Noun,1,0
19971,지탱,Noun,1,0
19972,전날,Noun,1,0
19973,찌,Noun,1,0
19974,차땐,Noun,1,0
19975,두는게,Verb,1,0
19976,불만,Noun,1,0
19977,남겠지만,Verb,1,0
19978,긴듯,Verb,1,0
19979,본심,Noun,1,0
19980,드러낼,Verb,1,0
19981,흑백,Noun,1,0
19982,한두,Modifier,2,0
19983,넘어가지,Verb,1,0
19984,취지,Noun,1,0
19985,나쁜진,Adjective,1,0
19986,재미있어하,Adjective,1,0
19987,늙었네요,Verb,1,0
19988,보고싶으데요,Verb,1,0
19989,고본,Noun,3,0
19990,일으켜서,Verb,1,0
19991,들만큼은,Verb,1,0
19992,천지,Noun,1,0
19993,흐트러,Noun,1,0
19994,신드,Noun,1,0
19995,밧,Verb,1,0
19996,젊어지는,Adjective,1,0
19997,악날함,Noun,1,0
19998,아팠어요,Adjective,2,0
19999,부르고있음,Verb,1,0
20000,생소한,Adjective,1,0
20001,까먹오,Verb,1,0
20002,받아야지,Verb,1,0
20003,제이,Noun,1,0
20004,외계인,Noun,1,0
20005,안데르스,Noun,1,0
20006,뿜음,Noun,2,0
20007,쓸데없이,Adverb,2,0
20008,진지한데,Adjective,1,0
20009,간것도,Verb,1,0
20010,에드,Noun,1,0
20011,달랐지도,Adjective,1,0
20012,ㅕㅛ,KoreanParticle,1,0
20013,이어도,Noun,2,0
20014,굉장했습니다,Adjective,1,0
20015,모방,Noun,1,0
20016,동선,Noun,1,0
20017,비슷함,Adjective,1,0
20018,부각시킨,Verb,1,0
20019,시키는데,Verb,1,0
20020,해보여요,Verb,1,0
20021,뛰어넘었다니,Verb,1,0
20022,충실함,Adjective,1,0
20023,실패했을,Adjective,1,0
20024,재정난,Noun,1,0
20025,금빛,Noun,1,0
20026,어두컴컴,Noun,1,0
20027,라이딩,Noun,1,0
20028,어두컴컴해서,Adjective,1,0
20029,번쩍번쩍,Adverb,1,0
20030,나왔땋,Noun,1,0
20031,젤루,Noun,1,0
20032,받기엔,Verb,3,0
20033,이었었는데,Verb,1,0
20034,차리고,Verb,1,0
20035,빠졌었던,Verb,1,0
20036,빠지겠구나,Verb,1,0
20037,지심,Noun,1,0
20038,맴돈,Verb,2,0
20039,접함,Noun,1,0
20040,얹었지만,Verb,1,0
20041,되살리게,Verb,1,0
20042,잔잔해서,Adjective,1,0
20043,개떱니,Noun,1,0
20044,좋앗는데,Adjective,1,0
20045,훈남,Noun,1,0
20046,줌,Verb,1,1
20047,있어야죠,Adjective,1,0
20048,시켜주셔서,Verb,1,0
20049,뻔했냐,Adjective,2,0
20050,성공함,Adjective,1,0
20051,덜한,Adjective,3,0
20052,느낌이었음,Verb,1,0
20053,와으,Verb,1,0
20054,꼈음,Verb,2,0
20055,젊은이,Noun,1,0
20056,도중,Noun,5,0
20057,무능력하고,Adjective,1,0
20058,파묻히니까,Verb,1,0
20059,어렷을ㅤㄸㅒㅤ,Noun,1,0
20060,즐거울만,Adjective,1,0
20061,될수밖에,Verb,1,0
20062,댕,Noun,1,0
20063,홍수,Noun,1,0
20064,곁들여지니,Verb,1,0
20065,덜했습니다,Adjective,1,0
20066,흔,Modifier,1,0
20067,유대인,Noun,1,0
20068,뻔할것,Adjective,1,0
20069,같았지만,Adjective,2,0
20070,예산,Noun,3,0
20071,부족했나,Adjective,1,0
20072,기대했,Adjective,1,0
20073,찾아오다,Verb,1,0
20074,비켜랏,Noun,1,0
20075,밸리,Noun,1,0
20076,댄서,Noun,1,0
20077,입는,Verb,1,0
20078,입혔으면,Verb,1,0
20079,어울렸을,Verb,1,0
20080,닮은건,Verb,1,0
20081,자카,Noun,1,0
20082,이야고가,Verb,1,0
20083,아쉽네,Adjective,3,0
20084,진열,Noun,1,0
20085,나눠주고,Verb,1,0
20086,도망가게,Verb,1,0
20087,행정,Noun,1,0
20088,잠옴,Noun,1,0
20089,서술,Noun,2,0
20090,지핀,Noun,1,0
20091,최우식,Noun,1,0
20092,괜찮앗,Adjective,1,0
20093,배드,Noun,1,0
20094,스탭롤,Noun,1,0
20095,적겠습니다,Verb,1,0
20096,느낌이고요,Verb,1,0
20097,확실,Noun,1,0
20098,크고요,Verb,1,0
20099,착합니다,Adjective,1,0
20100,않았더라면,Verb,1,0
20101,반짝임,Noun,1,0
20102,였을거,Verb,1,0
20103,화려했음,Adjective,2,0
20104,키즈,Noun,1,0
20105,링크,Noun,1,0
20106,단장,Noun,1,0
20107,질려요,Verb,1,0
20108,멈춰,Verb,1,0
20109,버릴것,Verb,1,0
20110,듣는것과,Verb,1,0
20111,듣는것이,Verb,1,0
20112,다양했다,Adjective,1,0
20113,자연스레,Adverb,1,0
20114,불렀지만,Verb,2,0
20115,야파,Noun,1,0
